MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,Bedroom,Kitchen,TotRmsAbvGrd,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,ScreenPorch,PoolArea,MoSold,YrSold,SalePrice
20,74,10206,3,3,1952,1952,0,0,0,0,944,0,944,0,0,1,0,2,1,4,1956,2,528,0,0,0,7,2009,82000
30,60,5400,5,6,1920,1950,0,0,691,691,691,0,691,0,0,1,0,2,1,4,1920,1,216,0,0,0,1,2007,86000
20,75,11957,8,5,2006,2006,24,0,1550,1574,1574,0,1574,0,0,2,0,3,1,7,2006,3,824,144,0,0,7,2008,232000
90,NA,11500,5,6,1976,1976,0,0,1680,1680,1680,0,1680,0,0,2,0,4,2,8,1976,2,528,0,0,0,6,2007,136905
120,43,3182,7,5,2005,2006,16,0,1330,1346,1504,0,1504,0,0,2,0,1,1,7,2005,2,457,156,0,0,5,2009,181000
80,65,8385,5,8,1977,1977,595,0,390,985,985,0,985,0,0,2,0,3,1,6,1977,1,328,210,0,0,11,2008,149900
20,NA,12155,6,3,1970,1970,1237,0,420,1657,1657,0,1657,0,1,2,0,3,1,7,1970,2,484,0,147,0,3,2007,163500
160,21,2217,4,4,1970,1970,273,273,0,546,546,546,1092,0,0,1,1,3,1,6,1970,1,286,238,0,0,8,2009,88000
20,43,12118,7,5,2004,2005,0,0,1710,1710,1710,0,1710,0,0,2,0,3,1,7,2004,2,550,100,180,0,4,2009,240000
50,60,6000,5,5,1926,1950,0,0,1008,1008,1008,0,1522,0,0,2,0,4,1,7,NA,0,0,0,0,0,6,2006,102000
50,115,21286,5,5,1948,1950,0,0,720,720,720,551,1271,0,0,2,0,4,1,7,1948,1,312,0,0,0,8,2008,135000
90,75,9825,5,5,1965,1965,0,0,0,0,1664,0,1664,0,0,2,0,4,2,8,NA,0,0,0,0,0,5,2010,100000
70,55,10592,6,7,1923,1996,0,0,602,602,900,602,1502,0,0,1,1,3,1,7,1923,1,180,96,53,0,8,2007,165000
30,60,7200,5,4,1910,2006,247,465,310,1022,1022,0,1022,1,0,1,0,2,1,4,1956,1,280,0,0,0,6,2009,85000
20,60,11664,6,5,1948,1950,336,0,746,1082,1082,0,1082,0,0,1,0,2,1,5,1948,1,240,0,0,0,11,2007,119200
60,70,8400,8,6,2001,2001,643,0,167,810,810,855,1665,1,0,2,1,3,1,6,2001,2,528,0,0,0,11,2009,227000
20,73,11883,7,5,1996,1996,690,0,814,1504,1504,0,1504,1,0,2,0,3,1,6,1996,2,478,115,0,0,6,2009,203000
120,NA,5814,8,5,1984,1984,1036,0,184,1220,1360,0,1360,1,0,1,0,1,1,4,1984,2,565,63,0,0,8,2009,187500
80,NA,10784,7,5,1991,1992,0,0,384,384,802,670,1472,0,0,2,1,3,1,7,1991,2,402,164,0,0,5,2007,160000
120,43,3013,7,5,2005,2005,16,0,1346,1362,1506,0,1506,0,0,2,0,2,1,6,2005,2,440,142,0,0,4,2006,213490
20,60,7024,4,5,2005,2005,1024,0,108,1132,1132,0,1132,1,0,1,1,2,1,5,2005,2,451,252,0,0,6,2008,176000
20,64,7406,7,5,2006,2006,684,0,515,1199,1220,0,1220,1,0,2,0,2,1,6,2006,2,632,105,0,0,7,2006,194000
50,52,9439,5,5,1930,1950,324,0,588,912,912,336,1248,0,0,1,0,2,1,6,1957,1,160,0,0,0,3,2007,87000
120,43,3182,7,5,2005,2006,16,0,1330,1346,1504,0,1504,0,0,2,0,2,1,7,2005,2,437,156,0,0,5,2008,191000
20,NA,15498,8,6,1976,1976,1165,400,0,1565,2898,0,2898,1,0,2,0,2,1,10,1976,2,665,0,0,0,5,2008,287000
20,70,7700,5,5,1972,1972,138,468,276,882,882,0,882,1,0,1,0,3,1,5,1980,2,461,96,0,0,3,2007,112500
20,73,9300,5,5,1960,1960,697,0,571,1268,1264,0,1264,1,0,1,0,3,1,6,1960,2,461,0,143,0,4,2010,167500
20,71,9520,8,5,2007,2008,1513,0,125,1638,1646,0,1646,1,0,2,0,3,1,7,2008,3,800,192,0,0,4,2008,293077
50,79,9492,5,5,1941,1950,368,41,359,768,968,408,1376,1,0,1,0,3,1,6,1941,1,240,0,0,0,4,2007,105000
160,21,1680,6,7,1972,1972,317,0,355,672,672,546,1218,0,1,1,1,3,1,7,1972,1,264,0,0,0,5,2006,118000
190,NA,7082,5,8,1916,1995,0,0,686,686,948,980,1928,0,0,2,0,5,2,10,NA,0,0,0,0,0,7,2006,160000
75,102,15863,7,3,1920,1970,523,0,301,824,1687,998,3082,1,0,2,1,5,1,12,1970,2,672,136,0,0,8,2009,197000
60,NA,14541,8,7,1993,1993,1012,0,326,1338,1352,1168,2520,1,0,2,1,5,1,10,1993,3,796,209,0,0,11,2006,310000
20,NA,8125,7,5,2002,2002,986,0,668,1654,1654,0,1654,1,0,2,0,3,1,6,2002,3,900,0,0,0,2,2006,230000
30,50,6305,5,7,1938,1950,0,0,920,920,954,0,954,0,0,1,0,2,1,5,1938,1,240,0,0,0,6,2007,119750
20,NA,11500,4,3,1957,1957,0,0,0,0,845,0,845,0,0,1,0,3,1,5,1957,1,290,186,0,0,1,2009,84000
20,89,12898,9,5,2007,2008,1022,0,598,1620,1620,0,1620,1,0,2,0,2,1,6,2008,3,912,228,0,0,9,2009,315500
60,NA,9240,8,5,2001,2002,0,0,1055,1055,1055,1208,2263,0,0,2,1,3,1,7,2001,2,905,0,189,0,9,2008,287000
160,21,1533,4,6,1970,2008,0,0,546,546,798,546,1344,0,0,1,1,3,1,6,NA,0,0,0,0,0,5,2009,97000
180,21,1477,4,4,1970,1970,509,0,121,630,630,0,630,1,0,1,0,1,1,3,1970,1,286,0,0,0,4,2009,80000
20,88,13125,5,4,1957,2000,168,682,284,1134,1803,0,1803,1,0,2,0,3,1,8,1957,2,484,0,0,0,1,2006,155000
60,NA,9130,6,8,1966,2000,400,64,336,800,800,832,1632,0,1,1,1,4,1,7,1966,2,484,0,0,0,7,2008,173000
120,34,5381,6,5,2005,2005,900,0,406,1306,1306,0,1306,1,0,2,0,1,1,5,2005,2,624,170,0,0,8,2009,196000
60,86,11839,7,5,1990,1990,1085,0,390,1475,1532,797,2329,1,0,2,1,4,1,10,1990,2,514,192,0,0,5,2008,262280
20,80,9600,8,5,1981,1981,1104,0,1420,2524,2524,0,2524,1,0,2,1,4,1,9,1981,2,542,474,0,0,7,2009,278000
20,NA,13680,3,5,1955,1955,0,0,0,0,1733,0,1733,0,0,2,0,4,1,8,1955,2,452,0,0,0,6,2009,139600
60,85,16056,9,5,2005,2006,240,0,1752,1992,1992,876,2868,0,0,3,1,4,1,11,2005,3,716,214,0,0,7,2006,556581
20,57,9245,5,5,1994,1995,686,0,304,990,990,0,990,0,1,1,0,3,1,5,1996,2,672,0,0,0,2,2008,145000
20,100,21750,5,4,1960,2006,0,0,0,0,1771,0,1771,0,0,1,0,3,1,9,1960,2,336,0,0,0,11,2009,115000
20,60,11100,4,7,1946,2006,0,0,0,0,930,0,930,0,0,1,0,2,1,6,1946,1,308,0,0,0,4,2010,84900
20,73,8993,7,5,2007,2007,0,0,1302,1302,1302,0,1302,0,0,2,0,3,1,6,2007,2,436,0,0,0,8,2007,176485
20,103,11175,7,5,2007,2007,0,0,1316,1316,1316,0,1316,0,0,2,0,3,1,6,2007,2,440,0,0,0,10,2007,200141
60,100,9500,6,6,1964,1978,442,0,374,816,1127,850,1977,0,1,1,1,4,1,9,1964,2,540,0,0,0,6,2007,165000
20,68,8562,5,6,1957,2002,383,0,833,1216,1526,0,1526,0,0,1,0,4,1,7,1957,1,364,116,0,0,5,2010,144500
60,90,11367,8,5,2002,2002,932,0,133,1065,1091,898,1989,1,0,2,1,3,1,7,2002,2,586,199,0,0,11,2006,255000
20,104,11361,6,5,1976,1976,644,0,549,1193,1523,0,1523,0,1,2,0,3,1,7,1976,2,478,0,189,0,5,2008,180000
120,43,7052,7,5,2005,2005,659,0,705,1364,1364,0,1364,1,0,2,0,2,1,6,2005,2,484,192,0,0,6,2006,185850
60,NA,29959,7,6,1994,1994,595,0,378,973,979,871,1850,0,0,2,1,3,1,7,1994,2,467,168,0,0,1,2009,248000
60,96,11308,9,5,2008,2008,936,0,168,1104,1130,1054,2184,1,0,2,1,3,1,10,2008,3,836,0,0,0,7,2009,335000
50,NA,11275,6,7,1932,1950,297,557,0,854,1096,895,1991,0,0,1,1,3,1,7,1977,2,432,0,0,0,3,2007,220000
120,41,4920,8,5,2001,2001,616,0,722,1338,1338,0,1338,1,0,2,0,2,1,6,2001,2,582,0,0,0,4,2010,213500
30,120,18000,3,4,1935,1950,0,0,894,894,894,0,894,0,0,1,0,2,1,6,1994,3,1248,0,0,0,8,2008,81000
190,85,13600,5,5,1900,1950,0,0,662,662,1422,915,2337,0,0,2,0,5,2,10,1945,2,560,0,0,0,9,2007,90000
30,50,6000,6,6,1925,1980,397,0,706,1103,1103,0,1103,0,0,1,0,2,1,5,1976,2,440,166,0,0,7,2006,110500
20,NA,11000,5,6,1966,1966,740,230,184,1154,1154,0,1154,0,0,1,1,3,1,6,1966,2,480,0,0,0,11,2009,154000
60,80,14000,7,5,1996,1997,1201,0,105,1306,1306,954,2260,1,0,2,1,3,1,7,1996,2,533,296,0,0,4,2010,328000
60,59,7837,6,7,1993,1994,0,0,799,799,799,772,1571,0,0,2,1,3,1,7,1993,2,380,0,0,0,5,2009,178000
60,80,9760,6,6,1964,1964,674,106,0,780,798,813,1611,1,0,1,1,4,1,7,1964,2,442,328,189,0,6,2008,167900
160,42,3964,6,4,1973,1973,837,0,105,942,1291,1230,2521,1,0,2,1,5,1,10,1973,2,576,728,0,0,6,2006,151400
45,60,9600,5,7,1949,2003,220,0,625,845,893,0,893,0,1,1,0,2,1,4,1985,2,576,0,0,0,5,2007,135000
20,72,10152,5,5,1956,1956,586,0,462,1048,1048,0,1048,1,0,1,0,3,1,6,1956,1,286,0,192,0,6,2007,135000
60,78,11700,6,6,1968,1968,298,0,429,727,829,727,1556,0,0,1,1,4,1,8,1968,2,441,0,0,0,5,2009,154000
50,50,7585,5,3,1948,1950,0,0,810,810,1002,454,1456,1,1,1,0,4,1,7,1954,1,280,0,0,0,8,2006,91500
60,75,7950,6,6,1977,1977,535,0,155,690,698,728,1426,0,0,1,1,3,1,6,1977,2,440,252,0,0,7,2009,159500
20,74,8556,7,5,2006,2006,0,0,1240,1240,1240,0,1240,0,0,2,0,2,1,5,2006,3,826,140,0,0,5,2007,194000
70,75,13125,7,6,1940,1984,410,0,390,800,960,780,1740,0,0,1,1,3,1,6,1940,1,240,0,0,0,7,2007,219500
50,60,10800,5,8,1936,1989,626,0,170,796,1096,370,1466,0,1,2,0,3,1,7,1950,2,566,436,0,0,4,2006,170000
20,NA,15870,5,5,1969,1969,75,791,230,1096,1096,0,1096,1,0,1,0,3,1,6,1969,1,299,240,0,0,3,2006,138800
120,37,4435,6,5,2004,2004,662,0,186,848,848,0,848,1,0,1,0,1,1,3,2004,2,420,140,0,0,5,2006,155900
20,65,8775,5,5,1994,1994,495,0,495,990,990,0,990,0,0,1,0,3,1,5,1996,1,299,0,0,0,4,2007,126000
20,80,11040,6,7,1971,2004,656,0,602,1258,1258,0,1258,0,1,2,0,3,1,5,1971,2,528,55,0,0,10,2008,145000
20,75,7500,5,5,1963,1963,824,0,216,1040,1040,0,1040,1,0,1,1,3,1,5,1963,1,308,0,0,0,6,2010,133000
20,70,8749,7,5,2002,2002,0,0,1459,1459,1459,0,1459,0,0,2,0,3,1,6,2002,2,527,192,0,0,9,2007,192000
20,80,8800,6,6,1964,1964,553,0,698,1251,1251,0,1251,1,0,1,0,3,1,6,1964,1,461,0,0,0,3,2006,160000
60,NA,13031,6,5,1995,1996,592,0,99,691,691,807,1498,0,0,2,1,3,1,6,1995,2,409,315,0,0,7,2006,187500
85,73,9069,6,6,1992,1992,747,0,189,936,996,0,996,1,0,1,0,2,1,5,1992,2,564,120,0,0,4,2010,147000
160,NA,1974,4,5,1973,1973,334,0,212,546,546,546,1092,0,0,1,1,3,1,6,1973,1,286,120,0,0,5,2010,83500
60,85,10574,8,5,2005,2006,0,0,1082,1082,1082,871,1953,0,0,2,1,3,1,9,2005,3,1043,160,0,0,5,2009,252000
160,24,2522,7,5,2004,2004,0,0,970,970,970,739,1709,0,0,2,0,3,1,7,2004,2,380,0,0,0,4,2006,137500
120,37,3316,8,5,2005,2005,1039,0,208,1247,1247,0,1247,1,0,1,1,1,1,4,2005,2,550,0,0,0,4,2006,197000
90,60,8544,3,4,1950,1950,0,0,0,0,1040,0,1040,0,0,2,0,2,2,6,1987,2,400,0,0,0,6,2009,92900
160,24,2160,7,5,1999,2000,510,0,90,600,624,628,1252,1,0,2,1,2,1,4,1999,2,462,0,0,0,3,2008,160000
50,60,8400,6,5,1925,1950,423,0,758,1181,1390,304,1694,0,0,2,0,4,1,7,1925,2,576,342,0,0,6,2008,136500
20,71,9230,5,8,1965,1998,661,0,203,864,1200,0,1200,1,0,1,1,1,1,6,1977,2,884,0,0,0,10,2006,146000
20,74,5868,5,7,1956,2000,248,240,448,936,936,0,936,1,0,1,0,2,1,4,1956,1,308,0,160,0,5,2010,129000
20,78,9317,6,5,2006,2006,24,0,1290,1314,1314,0,1314,0,0,2,0,3,1,6,2006,2,440,0,0,0,3,2007,176432
70,60,6882,6,7,1914,2006,0,0,684,684,773,582,1355,0,0,1,1,3,1,7,NA,0,0,136,0,0,3,2007,127000
120,NA,3696,8,5,1986,1986,0,0,1074,1074,1088,0,1088,0,0,1,1,2,1,5,1987,2,461,0,0,0,10,2007,170000
50,50,6000,4,6,1936,1950,672,0,0,672,757,567,1324,0,0,1,0,3,1,6,1936,1,240,0,0,0,7,2009,128000
20,82,11880,7,5,1978,1978,704,0,567,1271,1601,0,1601,0,0,2,0,3,1,7,1978,2,478,0,0,0,4,2009,157000
30,60,8400,2,5,1920,1950,290,0,0,290,438,0,438,0,0,1,0,1,1,3,1930,1,246,0,0,0,1,2009,60000
20,61,9758,5,5,1971,1971,412,287,251,950,950,0,950,0,0,1,0,3,1,5,1981,1,280,0,0,0,7,2007,119500
20,70,7000,5,7,1960,2002,588,0,422,1010,1134,0,1134,0,0,1,0,2,1,6,1960,1,254,0,0,0,4,2007,135000
20,79,8910,6,6,1959,1959,655,0,0,655,1194,0,1194,0,1,1,0,3,1,6,1954,2,539,0,0,0,7,2006,159500
160,24,2016,5,5,1970,1970,0,0,630,630,630,672,1302,0,0,2,1,3,1,6,1970,2,440,0,0,0,4,2007,106000
60,98,12256,8,5,1994,1995,1032,0,431,1463,1500,1122,2622,1,0,2,1,3,1,9,1994,2,712,186,0,0,4,2010,325000
20,114,10357,7,5,1990,1991,738,0,172,910,1442,0,1442,1,0,2,0,3,1,6,1990,2,719,0,0,0,5,2007,179900
60,168,23257,7,5,2006,2006,0,0,868,868,887,1134,2021,0,0,2,1,3,1,9,2006,2,422,0,0,0,9,2006,274725
60,NA,8063,6,5,2000,2000,0,0,924,924,948,742,1690,0,0,2,1,3,1,7,2000,2,463,100,0,0,11,2007,181000
20,107,11362,8,5,2004,2005,1039,0,797,1836,1836,0,1836,1,0,2,0,3,1,7,2004,3,862,125,0,0,3,2009,280000
60,NA,8000,6,5,1995,1996,219,0,554,773,773,885,1658,1,0,2,1,3,1,8,1995,2,431,224,0,0,6,2008,188000
60,80,10480,7,6,1976,1976,403,0,400,803,1098,866,1964,0,0,2,1,4,1,8,1976,2,483,0,0,0,9,2008,205000
20,73,7100,5,7,1957,1957,708,0,108,816,816,0,816,1,0,1,0,2,1,5,1957,1,308,0,0,0,7,2006,129900
20,66,8923,5,7,1953,2006,643,0,365,1008,1008,0,1008,1,0,1,0,2,1,6,1953,1,240,0,0,0,5,2007,134500
20,90,5400,5,7,1954,2000,415,0,418,833,833,0,833,0,0,1,0,2,1,4,1955,1,326,0,0,0,8,2006,117000
20,93,12085,8,5,2007,2007,1004,0,730,1734,1734,0,1734,1,0,2,0,3,1,7,2007,3,928,0,0,0,11,2007,318000
80,NA,7750,8,5,2002,2002,353,0,55,408,779,640,1419,1,0,2,1,3,1,7,2002,2,527,120,0,0,3,2009,184100
20,57,9764,5,7,1967,2003,702,0,192,894,894,0,894,1,0,1,0,3,1,5,1967,2,450,0,0,0,5,2008,130000
80,85,13825,5,6,1958,1987,0,0,533,533,1021,580,1601,0,1,1,0,3,1,6,1958,1,300,280,0,0,12,2008,140000
20,70,7560,5,5,1959,1959,369,0,671,1040,1040,0,1040,0,0,1,0,3,1,6,1959,1,286,140,0,0,7,2006,133700
30,59,8263,6,5,1920,1950,0,0,1012,1012,1012,0,1012,0,0,1,0,2,1,6,1920,1,308,0,0,0,5,2007,118400
20,84,10084,7,5,2005,2006,24,0,1528,1552,1552,0,1552,0,0,2,0,3,1,7,2005,3,782,144,0,0,7,2006,212900
20,NA,8926,4,3,1956,1956,0,0,672,672,960,0,960,0,0,1,0,3,1,5,1956,1,288,64,160,0,10,2009,112000
20,50,9405,5,9,1947,2008,0,0,698,698,698,0,698,0,1,1,0,2,1,4,NA,0,0,0,0,0,6,2009,118000
80,NA,9125,7,5,1992,1992,0,0,384,384,812,670,1482,0,0,2,1,3,1,7,1992,2,392,100,0,0,7,2007,163900
20,60,10434,4,5,1955,1955,0,0,1005,1005,1005,0,1005,0,0,1,0,2,1,5,1977,2,672,0,0,0,11,2009,115000
120,53,3684,7,5,2007,2007,0,0,1373,1373,1555,0,1555,0,0,2,0,2,1,7,2007,3,660,143,0,0,6,2009,174000
20,182,14572,7,5,2004,2004,1300,0,230,1530,1530,0,1530,1,0,2,0,3,1,7,2004,3,630,144,0,0,11,2007,259000
60,59,11796,7,5,2004,2005,0,0,847,847,847,1112,1959,0,0,2,1,4,1,8,2004,2,434,100,0,0,7,2007,215000
90,60,7200,5,5,1980,1980,936,0,0,936,936,0,936,1,0,1,0,2,1,4,1980,2,672,49,0,0,8,2007,140000
50,65,7804,4,3,1928,1950,622,0,500,1122,1328,653,1981,1,0,2,0,4,1,7,1981,2,576,431,0,0,12,2009,135000
20,63,10712,5,5,1991,1992,212,0,762,974,974,0,974,0,0,1,0,3,1,5,NA,0,0,0,0,0,9,2007,93500
70,90,9900,6,4,1880,1950,0,0,1008,1008,1178,1032,2210,0,0,2,0,5,1,8,1930,1,205,0,0,0,5,2007,117500
60,80,9828,8,5,1995,1995,584,0,544,1128,1142,878,2020,0,0,2,1,3,1,8,1995,2,466,0,0,0,6,2009,239500
60,57,8773,6,5,1997,1997,0,0,916,916,916,684,1600,0,0,2,1,3,1,7,1997,2,460,100,0,0,8,2007,169000
30,60,6180,6,5,1926,1950,0,0,960,960,986,0,986,0,0,1,0,2,1,5,1926,1,180,0,0,0,5,2007,102000
50,80,9600,6,5,1950,1950,280,0,752,1032,1032,220,1252,0,0,1,0,3,1,6,1950,1,288,0,0,0,4,2008,119000
50,54,6342,5,8,1875,1996,0,0,780,780,780,240,1020,0,0,1,0,2,1,6,NA,0,0,0,0,0,5,2010,94000
20,NA,9819,6,5,1977,1977,1567,0,0,1567,1567,0,1567,1,0,2,0,2,1,5,1977,2,714,264,0,0,5,2009,196000
30,98,8731,5,5,1920,1950,645,0,270,915,1167,0,1167,0,0,1,0,3,1,6,1972,2,495,0,126,0,5,2007,144000
20,60,7350,5,7,1951,1951,852,0,100,952,952,0,952,1,0,1,0,2,1,4,1988,2,840,0,0,0,6,2008,139000
60,NA,10304,5,7,1976,1976,381,0,399,780,1088,780,1868,1,0,2,1,4,1,9,1976,2,484,448,0,0,10,2009,197500
60,77,9965,8,5,2006,2007,1150,0,316,1466,1466,1362,2828,1,0,3,0,4,1,11,2006,3,1052,125,0,0,4,2007,424870
20,NA,9000,5,3,1959,1959,288,0,718,1006,1006,0,1006,0,0,1,0,3,1,5,NA,0,0,0,0,0,7,2008,80000
190,60,12180,4,4,1941,1950,348,0,324,672,672,252,924,1,0,1,0,2,1,5,1941,1,280,0,0,0,7,2010,80000
50,52,6240,5,6,1928,1950,0,0,1042,1042,1042,534,1576,0,0,1,0,3,1,8,1928,1,225,0,0,0,8,2006,149000
20,NA,11200,6,5,1985,1985,1258,0,40,1298,1298,0,1298,1,0,2,0,3,1,5,1985,2,403,165,0,0,5,2006,180000
70,75,12000,7,7,1941,1950,275,0,429,704,860,704,1564,0,0,1,1,3,1,7,1941,1,234,0,0,0,7,2009,174500
50,NA,5700,7,7,1926,1950,0,0,572,572,572,539,1111,0,0,1,0,2,1,5,1982,1,288,0,0,0,8,2008,116900
70,50,9000,7,9,1920,1988,624,0,26,650,832,650,1482,0,1,1,0,3,1,7,1930,2,324,0,0,0,7,2009,143000
20,57,8280,6,5,1950,1950,0,0,932,932,932,0,932,0,0,1,0,2,1,4,1950,1,306,0,0,0,11,2007,124000
20,134,17755,5,4,1959,1959,176,0,1290,1466,1466,0,1466,0,0,1,1,3,1,6,1959,2,528,0,100,0,11,2006,149900
20,90,14115,6,7,1956,2004,296,547,230,1073,1811,0,1811,0,0,1,0,2,1,6,1956,2,470,0,0,0,7,2006,230000
30,NA,5890,6,8,1930,2007,538,0,278,816,816,0,816,0,0,1,0,2,1,5,2002,1,432,0,0,0,6,2008,120500
60,NA,13700,7,6,1965,1988,454,0,410,864,902,918,1820,0,0,1,2,4,1,8,1965,2,492,60,273,0,5,2008,201800
20,90,10768,5,8,1976,2004,1157,0,280,1437,1437,0,1437,1,0,2,0,3,1,6,1976,2,528,0,180,0,7,2007,218000
80,85,9350,5,8,1965,1999,633,0,586,1219,1265,0,1265,0,1,2,0,3,1,6,1965,2,502,0,0,0,10,2008,179900
120,34,5001,7,5,2007,2008,904,0,410,1314,1314,0,1314,1,0,2,0,2,1,6,2008,2,626,172,0,0,7,2009,230000
20,92,11932,8,5,2007,2008,0,0,1580,1580,1580,0,1580,0,0,2,0,3,1,7,2008,3,830,0,0,0,6,2008,235128
60,76,9120,6,6,1974,1974,442,0,459,901,943,933,1876,0,0,2,1,4,1,8,1974,2,540,0,0,0,7,2008,185000
160,24,2280,6,5,1978,1978,311,0,544,855,855,601,1456,0,0,2,1,3,1,7,1978,2,440,26,0,0,7,2010,146000
20,NA,14778,6,7,1954,2006,728,0,568,1296,1640,0,1640,1,0,1,0,3,1,7,1993,2,924,108,0,0,11,2008,224000
20,109,8724,5,5,1968,1968,492,0,402,894,894,0,894,0,0,1,0,3,1,5,1968,2,450,0,0,0,5,2007,129000
90,60,12900,4,4,1969,1969,1198,0,0,1198,1258,0,1258,2,0,0,2,0,2,6,1969,2,400,120,0,0,1,2008,108959
80,NA,16157,5,7,1978,1978,680,391,289,1360,1432,0,1432,1,0,1,1,2,1,5,1978,2,588,168,0,0,6,2007,194000
20,79,9541,7,5,2009,2009,0,0,1502,1502,1502,0,1502,0,0,2,0,3,1,7,2009,2,644,0,0,0,9,2009,233170
20,64,10475,8,5,2008,2008,0,0,1694,1694,1694,0,1694,0,0,2,0,3,1,7,2008,3,776,160,0,0,2,2010,245350
60,58,10852,6,5,2000,2000,786,0,173,959,959,712,1671,1,0,2,1,3,1,7,2000,2,472,0,0,0,2,2006,173000
70,120,13728,6,7,1935,1986,626,0,501,1127,1236,872,2108,0,0,2,0,4,1,7,1935,2,540,0,90,0,7,2008,235000
60,118,35760,10,5,1995,1996,1387,0,543,1930,1831,1796,3627,1,0,3,1,4,1,10,1995,3,807,361,0,0,7,2006,625000
80,76,9880,6,6,1977,1977,522,0,574,1096,1118,0,1118,1,0,1,0,3,1,6,1977,1,358,203,0,576,7,2008,171000
20,76,9120,6,6,1958,1958,662,0,599,1261,1261,0,1261,1,0,1,0,3,1,6,1958,2,433,0,288,0,11,2008,163000
160,35,4017,7,5,2006,2007,0,0,625,625,625,625,1250,0,0,2,1,2,1,5,2006,2,625,0,0,0,3,2008,171900
50,138,18030,5,6,1946,1994,152,469,977,1598,1636,971,3086,0,0,3,0,3,1,12,NA,0,0,122,0,0,3,2007,200500
70,80,16560,6,8,1932,1950,503,0,449,952,1170,1175,2345,0,0,2,1,4,1,9,1932,2,360,0,0,0,7,2006,239000
50,85,10678,8,5,1992,2000,700,0,983,1683,2129,743,2872,0,0,2,1,4,1,9,1992,2,541,0,0,0,4,2007,285000
20,37,6951,5,5,1984,1985,658,0,218,876,923,0,923,1,0,1,0,3,1,5,1984,1,264,362,0,0,10,2008,119500
50,NA,3950,6,8,1926,2004,468,0,350,818,818,406,1224,0,0,1,0,3,1,5,1926,1,210,0,0,0,12,2009,115000
50,54,7681,5,6,1921,1950,0,0,731,731,820,523,1343,0,0,1,1,3,1,7,1921,1,186,192,0,0,7,2009,154900
20,77,8335,5,5,1954,1954,0,0,0,0,1124,0,1124,0,0,1,0,3,1,5,NA,0,0,0,0,0,4,2006,93000
60,NA,11170,7,5,1990,1991,1216,0,0,1216,1298,1216,2514,0,0,2,1,4,1,8,1990,2,693,0,0,0,4,2006,250000
120,64,5587,8,5,2008,2008,1480,0,120,1600,1652,0,1652,1,1,2,0,2,1,5,2008,2,482,162,0,0,11,2008,392500
60,160,15623,10,5,1996,1996,2096,0,300,2396,2411,2065,4476,1,0,3,1,4,1,10,1996,3,813,171,0,555,7,2007,745000
30,60,10800,5,6,1920,1950,821,0,299,1120,1130,0,1130,1,0,1,0,2,1,5,1970,2,720,229,0,0,6,2006,120000
20,50,35133,5,4,1963,1963,1159,0,413,1572,1572,0,1572,1,0,1,1,3,1,5,1963,3,995,0,263,0,5,2007,186700
50,60,9738,5,7,1924,1950,392,0,392,784,949,272,1221,1,0,1,0,4,1,7,1965,1,392,0,0,0,3,2006,104900
190,107,10615,3,5,1900,1970,440,0,538,978,1014,685,1699,1,0,2,0,3,2,7,1920,2,420,0,0,0,8,2009,95000
20,89,12461,8,5,1994,1995,1456,0,168,1624,1624,0,1624,1,0,2,0,2,1,5,1994,3,757,0,0,0,7,2006,262000
60,68,8935,7,5,2002,2002,0,0,831,831,831,829,1660,0,0,2,1,3,1,7,2002,2,493,144,0,0,7,2009,195000
60,60,7500,7,5,1999,1999,0,0,994,994,1028,776,1804,0,0,2,1,3,1,7,1999,2,442,140,0,0,6,2010,189000
190,NA,32463,4,4,1961,1975,1159,0,90,1249,1622,0,1622,1,0,1,0,3,1,7,1975,4,1356,439,0,0,3,2007,168000
160,24,2645,8,5,1999,2000,0,0,776,776,764,677,1441,0,0,2,1,2,1,5,1999,2,492,206,0,0,11,2007,174000
50,60,9600,5,8,1925,1994,0,0,702,702,842,630,1472,0,0,1,0,3,1,6,1925,1,250,0,0,0,7,2007,125000
120,NA,4500,6,5,1999,1999,883,0,341,1224,1224,0,1224,1,0,2,0,2,1,5,1999,2,402,0,0,0,6,2009,165000
60,80,9364,6,7,1969,1969,371,0,292,663,663,689,1352,0,0,1,1,4,1,7,1969,1,299,379,0,0,3,2010,158000
60,51,8029,6,5,2005,2005,0,0,728,728,728,728,1456,0,0,2,1,3,1,8,2005,2,400,100,0,0,7,2008,176000
60,58,14054,7,5,2006,2006,0,0,879,879,879,984,1863,0,0,2,1,4,1,9,2006,3,660,100,0,0,11,2006,219210
75,65,8850,7,6,1916,1950,0,0,815,815,815,875,1690,0,0,1,0,3,1,7,1916,1,225,0,0,0,7,2006,144000
20,70,9100,7,5,2001,2001,0,0,1212,1212,1212,0,1212,0,0,2,0,3,1,6,2001,2,573,356,0,0,6,2009,178000
20,75,11235,4,5,1963,1979,547,0,504,1051,1382,0,1382,0,0,1,1,3,1,6,1974,2,459,0,0,0,10,2006,148000
20,71,9353,4,5,1970,1970,0,0,864,864,864,0,864,0,0,1,0,3,1,5,1972,1,280,0,0,0,7,2006,116050
